customer_id,name,age,region,segment,income,tenure_months,churned,transaction_count,total_transaction_amount,avg_transaction_amount,complaint_count,avg_resolution_days,high_severity_complaints,open_complaints,call_count,positive_calls,negative_calls,total_products,active_products,closed_products,total_interactions,support_interactions,complaint_interactions,negative_call_rate,positive_call_rate,open_complaint_rate,closed_product_rate,support_interaction_rate,churn_probability
C10499,Customer_500,46,North,Standard,210326,98,0,50,99086.43000000001,1981.7286000000001,4.0,17.0,1.0,1.0,4.0,1.0,2.0,4.0,4.0,0.0,16,2,6,0.5,0.25,0.25,0.0,0.125,0.2
C10500,Customer_501,68,East,Premium,32006,93,0,48,82166.2,1711.7958333333333,3.0,9.666666666666666,0.0,0.0,5.0,4.0,0.0,1.0,1.0,0.0,10,1,6,0.0,0.8,0.0,0.0,0.1,0.065
C10501,Customer_502,41,Central,Standard,99218,32,0,59,122190.1,2071.0186440677967,2.0,18.0,0.0,0.0,8.0,1.0,1.0,1.0,0.0,0.0,13,3,6,0.125,0.125,0.0,0.0,0.23076923076923078,0.08
C10502,Customer_503,59,South,Standard,221416,109,0,64,123647.82,1931.9971875,4.0,12.5,1.0,1.0,4.0,1.0,3.0,0.0,0.0,0.0,10,1,1,0.75,0.25,0.25,0.0,0.1,0.24
C10503,Customer_504,56,West,Premium,189912,4,0,48,93366.96,1945.1450000000002,2.0,11.0,1.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,11,2,1,0.25,0.0,0.0,0.0,0.18181818181818182,0.09000000000000001
C10504,Customer_505,53,South,Business,57430,64,0,38,98371.77,2588.730789473684,2.0,17.0,0.0,0.0,4.0,2.0,2.0,4.0,3.0,1.0,10,2,1,0.5,0.5,0.0,0.25,0.2,0.1625
C10505,Customer_506,50,Central,Premium,48091,51,1,52,72416.61,1392.6271153846153,1.0,22.0,1.0,1.0,5.0,1.0,2.0,3.0,3.0,0.0,10,0,2,0.4,0.2,1.0,0.0,0.0,0.192
C10506,Customer_507,57,North,Premium,189055,11,0,38,68881.07,1812.6597368421055,3.0,12.333333333333334,1.0,2.0,2.0,1.0,0.0,3.0,3.0,0.0,14,0,2,0.0,0.5,0.6666666666666666,0.0,0.0,0.155
C10507,Customer_508,43,North,Business,48989,94,0,50,95401.57,1908.0314,1.0,27.0,0.0,1.0,3.0,2.0,0.0,4.0,2.0,0.0,4,0,2,0.0,0.6666666666666666,1.0,0.0,0.0,0.16999999999999998
C10508,Customer_509,30,Central,Standard,100451,33,0,70,105270.21,1503.860142857143,2.0,13.0,1.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,13,4,4,0.2,0.0,0.0,0.0,0.3076923076923077,0.08600000000000001
C10509,Customer_510,25,North,Standard,43990,100,0,35,61991.49,1771.1854285714285,3.0,6.333333333333333,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,7,0,2,1.0,0.0,0.0,0.0,0.0,0.165
C10510,Customer_511,56,North,Business,115270,63,0,54,95358.62,1765.9003703703702,5.0,16.8,1.0,0.0,4.0,0.0,3.0,2.0,2.0,0.0,9,2,1,0.75,0.0,0.0,0.0,0.2222222222222222,0.215
C10511,Customer_512,54,North,Standard,105360,81,0,49,80974.0,1652.530612244898,4.0,8.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,9,2,2,0.3333333333333333,0.3333333333333333,0.0,0.0,0.2222222222222222,0.12666666666666668
C10512,Customer_513,51,West,Premium,61081,50,0,47,76963.72,1637.5259574468084,2.0,17.0,0.0,0.0,11.0,7.0,4.0,2.0,2.0,0.0,13,5,1,0.36363636363636365,0.6363636363636364,0.0,0.0,0.38461538461538464,0.1590909090909091
C10513,Customer_514,30,West,Standard,167105,27,0,45,83548.18000000001,1856.6262222222224,1.0,20.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,8,1,4,0.0,0.0,0.0,0.0,0.125,0.035
C10514,Customer_515,39,East,Standard,133272,38,1,47,79330.03,1687.8729787234042,2.0,11.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,12,4,2,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.09666666666666668
C10515,Customer_516,52,South,Premium,41241,10,1,58,74126.1,1278.036206896552,5.0,7.6,0.0,2.0,4.0,2.0,1.0,1.0,1.0,0.0,7,2,1,0.25,0.5,0.4,0.0,0.2857142857142857,0.209
C10516,Customer_517,21,Central,Business,149932,75,0,51,99266.18,1946.3956862745097,2.0,15.5,1.0,1.0,3.0,2.0,0.0,1.0,1.0,0.0,11,5,1,0.0,0.6666666666666666,0.5,0.0,0.45454545454545453,0.10500000000000001
C10517,Customer_518,25,Central,Premium,30939,60,0,55,103955.90000000001,1890.1072727272729,2.0,14.5,0.0,0.0,5.0,1.0,0.0,1.0,1.0,0.0,4,1,2,0.0,0.2,0.0,0.0,0.25,0.1
C10518,Customer_519,65,Central,Standard,138000,103,0,57,118102.75,2071.9780701754385,7.0,20.142857142857142,1.0,0.0,4.0,2.0,1.0,2.0,1.0,1.0,10,4,3,0.25,0.5,0.0,0.5,0.4,0.20999999999999996
C10519,Customer_520,24,East,Premium,203634,114,0,49,64902.27,1324.5361224489795,2.0,8.0,0.0,1.0,5.0,3.0,1.0,0.0,0.0,0.0,7,2,0,0.2,0.6,0.5,0.0,0.2857142857142857,0.14100000000000001
C10520,Customer_521,36,West,Standard,60063,47,0,51,91434.03,1792.8241176470588,1.0,27.0,0.0,0.0,5.0,3.0,2.0,4.0,3.0,1.0,9,0,2,0.4,0.6,0.0,0.25,0.0,0.1395
C10521,Customer_522,44,East,Standard,232793,64,0,59,113573.77,1924.979152542373,5.0,12.0,2.0,3.0,7.0,4.0,0.0,0.0,0.0,0.0,12,2,4,0.0,0.5714285714285714,0.6,0.0,0.16666666666666666,0.20600000000000002
C10522,Customer_523,36,Central,Standard,183117,41,0,49,114614.99,2339.0814285714287,9.0,7.777777777777778,1.0,3.0,5.0,2.0,3.0,2.0,1.0,0.0,9,4,2,0.6,0.4,0.3333333333333333,0.0,0.4444444444444444,0.35800000000000004
C10523,Customer_524,22,South,Standard,200841,98,0,62,102832.67,1658.5914516129033,3.0,11.333333333333334,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,8,1,1,0.5,0.5,0.6666666666666666,0.0,0.125,0.21499999999999997
C10524,Customer_525,69,North,Standard,72118,60,0,64,122645.22,1916.3315625,4.0,17.75,0.0,1.0,2.0,0.0,1.0,3.0,2.0,1.0,7,0,1,0.5,0.0,0.25,0.3333333333333333,0.0,0.21666666666666665
C10525,Customer_526,48,West,Business,109703,118,0,46,63843.29,1387.8976086956523,3.0,13.333333333333334,0.0,2.0,5.0,2.0,2.0,2.0,2.0,0.0,13,0,4,0.4,0.4,0.6666666666666666,0.0,0.0,0.22699999999999998
C10526,Customer_527,52,West,Premium,177697,83,0,56,81240.52,1450.7235714285714,5.0,20.8,0.0,1.0,6.0,2.0,2.0,2.0,1.0,1.0,9,1,1,0.3333333333333333,0.3333333333333333,0.2,0.5,0.1111111111111111,0.24366666666666667
C10527,Customer_528,47,East,Premium,153557,101,1,60,121113.31,2018.5551666666665,3.0,7.666666666666667,1.0,1.0,3.0,0.0,1.0,4.0,1.0,3.0,4,1,1,0.3333333333333333,0.0,0.3333333333333333,0.75,0.25,0.30416666666666664
C10528,Customer_529,40,West,Standard,52076,103,1,54,106948.62,1980.53,4.0,16.25,0.0,1.0,3.0,2.0,1.0,3.0,2.0,1.0,6,2,1,0.3333333333333333,0.6666666666666666,0.25,0.3333333333333333,0.3333333333333333,0.20333333333333334
C10529,Customer_530,44,Central,Business,220877,85,0,63,134432.49,2133.8490476190473,3.0,17.333333333333332,2.0,1.0,5.0,3.0,2.0,3.0,3.0,0.0,13,3,4,0.4,0.6,0.3333333333333333,0.0,0.23076923076923078,0.182
C10530,Customer_531,32,Central,Business,69605,66,0,58,106455.22,1835.434827586207,2.0,11.0,1.0,0.0,9.0,7.0,2.0,5.0,4.0,0.0,11,5,2,0.2222222222222222,0.7777777777777778,0.0,0.0,0.45454545454545453,0.10777777777777778
C10531,Customer_532,70,East,Premium,109565,46,0,48,60854.84,1267.8091666666667,2.0,26.5,0.0,0.0,4.0,2.0,2.0,2.0,1.0,1.0,8,2,2,0.5,0.5,0.0,0.5,0.25,0.175
C10532,Customer_533,55,Central,Standard,244581,31,0,56,116423.31999999999,2078.987857142857,3.0,20.0,1.0,2.0,7.0,3.0,3.0,1.0,0.0,1.0,16,1,3,0.42857142857142855,0.42857142857142855,0.6666666666666666,1.0,0.0625,0.3192857142857143
C10533,Customer_534,53,South,Standard,64121,61,0,47,88824.81999999999,1889.8897872340424,4.0,15.5,1.0,1.0,4.0,3.0,1.0,3.0,2.0,1.0,10,1,3,0.25,0.75,0.25,0.3333333333333333,0.1,0.19666666666666668
C10534,Customer_535,53,East,Standard,221173,73,0,49,61136.25,1247.6785714285713,6.0,9.666666666666666,1.0,2.0,11.0,2.0,1.0,2.0,2.0,0.0,14,4,2,0.09090909090909091,0.18181818181818182,0.3333333333333333,0.0,0.2857142857142857,0.20727272727272725
C10535,Customer_536,63,South,Standard,56433,94,0,46,59644.22,1296.6134782608697,0.0,0.0,0.0,0.0,6.0,3.0,1.0,2.0,1.0,1.0,12,4,4,0.16666666666666666,0.5,0.0,0.5,0.3333333333333333,0.09833333333333333
C10536,Customer_537,57,North,Standard,68309,11,0,51,100894.71,1978.3276470588237,5.0,11.6,1.0,1.0,6.0,1.0,1.0,3.0,2.0,0.0,9,3,0,0.16666666666666666,0.16666666666666666,0.2,0.0,0.3333333333333333,0.16533333333333333
C10537,Customer_538,32,South,Business,92468,94,0,54,114244.82,2115.644814814815,6.0,12.333333333333334,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,8,2,1,0.0,0.0,0.3333333333333333,0.0,0.25,0.18
C10538,Customer_539,23,North,Standard,200326,8,0,43,81170.46,1887.68511627907,4.0,18.0,0.0,2.0,7.0,3.0,4.0,5.0,4.0,1.0,11,1,4,0.5714285714285714,0.42857142857142855,0.5,0.2,0.09090909090909091,0.3157142857142857
C10539,Customer_540,21,North,Standard,92293,31,1,54,95010.08,1759.4459259259258,3.0,20.0,0.0,1.0,3.0,2.0,0.0,2.0,0.0,1.0,10,1,1,0.0,0.6666666666666666,0.3333333333333333,0.5,0.1,0.15499999999999997
C10540,Customer_541,53,South,Standard,121258,60,0,58,115092.88,1984.3600000000001,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,2.0,0.0,6,1,0,0.0,1.0,0.0,0.0,0.16666666666666666,0.02
C10541,Customer_542,60,East,Standard,193925,19,0,54,76082.2,1408.9296296296295,1.0,23.0,0.0,1.0,6.0,2.0,2.0,0.0,0.0,0.0,8,3,2,0.3333333333333333,0.3333333333333333,1.0,0.0,0.375,0.18666666666666668
C10542,Customer_543,30,Central,Standard,63405,18,0,60,100144.35,1669.0725,2.0,13.0,2.0,0.0,4.0,1.0,1.0,2.0,1.0,0.0,11,1,4,0.25,0.25,0.0,0.0,0.09090909090909091,0.09000000000000001
C10543,Customer_544,63,Central,Standard,222724,89,0,42,75287.67,1792.5635714285713,6.0,12.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,1.0,11,2,4,0.5,0.25,0.3333333333333333,0.5,0.18181818181818182,0.30500000000000005
C10544,Customer_545,64,North,Standard,68527,97,0,44,56564.05,1285.546590909091,3.0,24.666666666666668,1.0,0.0,5.0,2.0,1.0,2.0,2.0,0.0,7,2,1,0.2,0.4,0.0,0.0,0.2857142857142857,0.101
C10545,Customer_546,49,North,Premium,102227,5,0,45,99260.18000000001,2205.7817777777777,4.0,16.5,0.0,1.0,3.0,2.0,0.0,2.0,2.0,0.0,11,3,2,0.0,0.6666666666666666,0.25,0.0,0.2727272727272727,0.12000000000000001
C10546,Customer_547,33,East,Business,156564,23,1,58,96601.37,1665.5408620689655,1.0,25.0,1.0,1.0,5.0,2.0,2.0,3.0,1.0,2.0,8,1,1,0.4,0.4,1.0,0.6666666666666666,0.125,0.26533333333333337
C10547,Customer_548,32,West,Standard,249490,66,0,50,100805.17,2016.1034,6.0,15.166666666666666,0.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,5,1,2,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.6666666666666666,0.2,0.265
C10548,Customer_549,51,South,Standard,164883,92,0,55,82903.74,1507.3407272727275,5.0,16.8,1.0,1.0,5.0,2.0,1.0,0.0,0.0,0.0,16,4,3,0.2,0.4,0.2,0.0,0.25,0.168
C10549,Customer_550,66,North,Premium,118344,38,0,58,95674.15,1649.5543103448274,4.0,16.5,1.0,0.0,8.0,3.0,2.0,2.0,1.0,1.0,8,1,4,0.25,0.375,0.0,0.5,0.125,0.18499999999999997
C10550,Customer_551,22,Central,Standard,180344,108,0,43,65290.23,1518.3774418604653,3.0,9.333333333333334,1.0,1.0,4.0,0.0,3.0,2.0,2.0,0.0,11,1,4,0.75,0.0,0.3333333333333333,0.0,0.09090909090909091,0.22999999999999998
C10551,Customer_552,70,East,Standard,228082,103,0,40,52425.1,1310.6275,5.0,12.2,1.0,1.0,5.0,1.0,3.0,0.0,0.0,0.0,17,6,4,0.6,0.2,0.2,0.0,0.35294117647058826,0.24000000000000002
C10552,Customer_553,55,South,Premium,248564,119,0,52,69204.96,1330.8646153846155,5.0,10.2,0.0,0.0,4.0,3.0,1.0,4.0,3.0,1.0,9,0,3,0.25,0.75,0.0,0.25,0.0,0.1675
C10553,Customer_554,43,East,Standard,72153,88,0,50,145960.1,2919.202,5.0,23.0,0.0,1.0,6.0,1.0,3.0,2.0,2.0,0.0,7,1,0,0.5,0.16666666666666666,0.2,0.0,0.14285714285714285,0.232
C10554,Customer_555,37,South,Premium,133042,64,0,50,99914.53,1998.2906,2.0,18.5,0.0,0.0,5.0,2.0,0.0,1.0,1.0,0.0,7,1,3,0.0,0.4,0.0,0.0,0.14285714285714285,0.05
C10555,Customer_556,46,South,Standard,79110,44,0,54,91074.18,1686.5588888888888,3.0,23.666666666666668,1.0,0.0,8.0,5.0,1.0,3.0,2.0,1.0,6,4,0,0.125,0.625,0.0,0.3333333333333333,0.6666666666666666,0.13166666666666668
C10556,Customer_557,28,North,Standard,170051,78,0,44,77209.85,1754.7693181818183,2.0,14.0,0.0,0.0,6.0,2.0,2.0,3.0,3.0,0.0,7,0,2,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.11666666666666667
C10557,Customer_558,49,East,Standard,53328,44,1,56,82338.56,1470.3314285714284,3.0,23.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,14,2,2,0.5,0.0,0.0,0.0,0.14285714285714285,0.14500000000000002
C10558,Customer_559,46,East,Premium,137911,63,0,46,86406.26,1878.396956521739,2.0,13.5,1.0,0.0,2.0,0.0,0.0,3.0,2.0,1.0,6,0,1,0.0,0.0,0.0,0.3333333333333333,0.0,0.08666666666666667
C10559,Customer_560,30,Central,Standard,37867,15,0,61,125633.82,2059.570819672131,1.0,1.0,1.0,1.0,4.0,0.0,3.0,2.0,2.0,0.0,8,1,2,0.75,0.0,1.0,0.0,0.125,0.24
C10560,Customer_561,46,Central,Standard,84234,13,0,62,96049.7,1549.1887096774194,4.0,19.0,2.0,0.0,5.0,3.0,2.0,6.0,3.0,3.0,9,3,2,0.4,0.6,0.0,0.5,0.3333333333333333,0.237
C10561,Customer_562,54,North,Premium,50851,56,1,52,77090.13,1482.5025,4.0,18.75,0.0,2.0,10.0,6.0,2.0,4.0,3.0,0.0,10,1,1,0.2,0.6,0.5,0.0,0.1,0.216
C10562,Customer_563,61,North,Standard,56279,18,1,47,148569.89,3161.0614893617026,2.0,13.0,1.0,0.0,6.0,2.0,2.0,3.0,2.0,1.0,9,0,1,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.15333333333333332
C10563,Customer_564,27,West,Standard,98402,10,1,40,77608.08,1940.202,5.0,14.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,13,2,2,0.0,0.0,0.4,0.0,0.15384615384615385,0.169
C10564,Customer_565,24,Central,Premium,40449,106,0,57,77460.63,1358.9584210526316,4.0,7.0,1.0,1.0,9.0,3.0,2.0,0.0,0.0,0.0,11,3,2,0.2222222222222222,0.3333333333333333,0.25,0.0,0.2727272727272727,0.17777777777777776
C10565,Customer_566,70,South,Standard,101221,61,0,62,111632.12,1800.518064516129,2.0,24.0,0.0,0.0,7.0,6.0,1.0,0.0,0.0,0.0,11,1,3,0.14285714285714285,0.8571428571428571,0.0,0.0,0.09090909090909091,0.08142857142857143
C10566,Customer_567,65,East,Premium,114080,59,0,50,116169.41,2323.3882,2.0,17.5,2.0,0.0,13.0,9.0,3.0,2.0,2.0,0.0,9,2,3,0.23076923076923078,0.6923076923076923,0.0,0.0,0.2222222222222222,0.12846153846153846
C10567,Customer_568,31,North,Premium,30451,42,0,60,101175.66,1686.261,1.0,14.0,0.0,0.0,5.0,3.0,1.0,1.0,1.0,0.0,13,1,2,0.2,0.6,0.0,0.0,0.07692307692307693,0.07100000000000001
C10568,Customer_569,49,East,Premium,112178,111,0,42,85893.8,2045.0904761904762,1.0,23.0,1.0,0.0,7.0,4.0,1.0,1.0,1.0,0.0,12,2,4,0.14285714285714285,0.5714285714285714,0.0,0.0,0.16666666666666666,0.06642857142857143
C10569,Customer_570,56,East,Standard,197388,61,0,61,164728.07,2700.4601639344264,5.0,14.2,1.0,2.0,4.0,2.0,2.0,1.0,1.0,0.0,10,4,4,0.5,0.5,0.4,0.0,0.4,0.24900000000000003
C10570,Customer_571,45,West,Business,219136,4,0,54,131092.59,2427.6405555555557,7.0,18.142857142857142,2.0,1.0,4.0,3.0,0.0,4.0,4.0,0.0,9,1,4,0.0,0.75,0.14285714285714285,0.0,0.1111111111111111,0.15857142857142856
C10571,Customer_572,41,Central,Standard,88761,96,0,42,80808.81,1924.0192857142856,3.0,20.333333333333332,0.0,1.0,10.0,5.0,1.0,2.0,1.0,1.0,10,3,1,0.1,0.5,0.3333333333333333,0.5,0.3,0.18299999999999997
C10572,Customer_573,56,North,Premium,63870,96,0,66,144593.98,2190.8178787878787,5.0,14.6,0.0,1.0,9.0,4.0,3.0,5.0,4.0,0.0,7,1,0,0.3333333333333333,0.4444444444444444,0.2,0.0,0.14285714285714285,0.21866666666666668
C10573,Customer_574,30,East,Standard,121566,78,0,52,64431.78,1239.0726923076923,2.0,23.5,0.0,0.0,3.0,1.0,0.0,2.0,1.0,0.0,10,5,2,0.0,0.3333333333333333,0.0,0.0,0.5,0.05
C10574,Customer_575,57,North,Standard,148749,12,0,56,84286.55,1505.1169642857144,3.0,18.666666666666668,1.0,2.0,5.0,0.0,4.0,0.0,0.0,0.0,7,2,1,0.8,0.0,0.6666666666666666,0.0,0.2857142857142857,0.299
C10575,Customer_576,29,South,Standard,148765,46,0,56,103960.26,1856.4332142857143,2.0,19.0,0.0,0.0,4.0,1.0,2.0,1.0,1.0,0.0,7,2,1,0.5,0.25,0.0,0.0,0.2857142857142857,0.13
C10576,Customer_577,44,West,Business,149881,13,1,50,86317.62,1726.3524,4.0,14.75,0.0,2.0,6.0,1.0,3.0,3.0,1.0,1.0,7,2,1,0.5,0.16666666666666666,0.5,0.3333333333333333,0.2857142857142857,0.2966666666666667
C10577,Customer_578,55,South,Business,186945,81,0,46,77293.43,1680.291956521739,3.0,18.0,0.0,0.0,5.0,5.0,0.0,1.0,0.0,0.0,6,3,1,0.0,1.0,0.0,0.0,0.5,0.065
C10578,Customer_579,69,North,Standard,153389,82,0,60,104189.73,1736.4955,4.0,17.75,0.0,2.0,3.0,0.0,0.0,2.0,1.0,1.0,12,1,0,0.0,0.0,0.5,0.5,0.08333333333333333,0.205
C10579,Customer_580,55,North,Standard,214699,83,0,54,111556.84,2065.8674074074074,3.0,8.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,0.0,9,0,2,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.20166666666666666
C10580,Customer_581,68,Central,Premium,222227,92,0,57,99043.76,1737.6098245614035,3.0,15.333333333333334,2.0,0.0,4.0,2.0,0.0,2.0,2.0,0.0,10,1,5,0.0,0.5,0.0,0.0,0.1,0.065
C10581,Customer_582,56,East,Standard,50372,4,0,55,120940.93000000001,2198.926,3.0,21.0,0.0,2.0,6.0,3.0,0.0,3.0,1.0,1.0,13,3,4,0.0,0.5,0.6666666666666666,0.3333333333333333,0.23076923076923078,0.19166666666666665
C10582,Customer_583,38,East,Standard,28642,52,0,59,88439.1,1498.9677966101697,2.0,7.0,0.0,1.0,6.0,3.0,3.0,2.0,2.0,0.0,8,1,2,0.5,0.5,0.5,0.0,0.125,0.205
C10583,Customer_584,69,South,Premium,184073,14,0,59,126300.2,2140.681355932203,4.0,15.25,0.0,3.0,7.0,3.0,1.0,4.0,4.0,0.0,12,1,3,0.14285714285714285,0.42857142857142855,0.75,0.0,0.08333333333333333,0.23142857142857143
C10584,Customer_585,59,West,Standard,59064,117,0,54,95152.69,1762.0868518518519,7.0,9.571428571428571,2.0,2.0,5.0,1.0,1.0,3.0,2.0,0.0,9,0,2,0.2,0.2,0.2857142857142857,0.0,0.0,0.2281428571428571
C10585,Customer_586,52,East,Business,39122,92,0,49,82532.22,1684.3310204081633,0.0,0.0,0.0,0.0,5.0,2.0,1.0,1.0,1.0,0.0,5,2,1,0.2,0.4,0.0,0.0,0.4,0.056
C10586,Customer_587,44,Central,Standard,180892,25,0,46,73569.71,1599.3415217391305,1.0,18.0,0.0,0.0,7.0,4.0,1.0,1.0,1.0,0.0,9,2,1,0.14285714285714285,0.5714285714285714,0.0,0.0,0.2222222222222222,0.06642857142857143
C10587,Customer_588,43,South,Standard,93431,20,1,49,60757.48,1239.9485714285715,0.0,0.0,0.0,0.0,4.0,1.0,2.0,2.0,0.0,1.0,16,6,3,0.5,0.25,0.0,0.5,0.375,0.14500000000000002
C10588,Customer_589,52,South,Standard,80745,64,1,50,108976.35,2179.527,0.0,0.0,0.0,0.0,8.0,2.0,3.0,1.0,1.0,0.0,3,1,1,0.375,0.25,0.0,0.0,0.3333333333333333,0.16
C10589,Customer_590,57,Central,Premium,75081,98,0,59,109790.69,1860.8591525423728,1.0,25.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,15,2,4,0.0,0.5,0.0,0.0,0.13333333333333333,0.035
C10590,Customer_591,32,West,Standard,226974,115,0,39,84271.4,2160.805128205128,0.0,0.0,0.0,0.0,12.0,4.0,3.0,1.0,1.0,0.0,11,0,2,0.25,0.3333333333333333,0.0,0.0,0.0,0.1
C10591,Customer_592,69,Central,Premium,164783,64,0,53,116959.53,2206.7835849056605,3.0,14.666666666666666,0.0,0.0,4.0,2.0,0.0,1.0,1.0,0.0,9,0,1,0.0,0.5,0.0,0.0,0.0,0.065
C10592,Customer_593,33,West,Standard,241204,40,1,45,75544.83,1678.7740000000001,3.0,15.0,0.0,2.0,5.0,1.0,2.0,2.0,2.0,0.0,15,4,4,0.4,0.2,0.6666666666666666,0.0,0.26666666666666666,0.22699999999999998
C10593,Customer_594,43,Central,Premium,174865,113,0,57,85568.37,1501.1994736842105,1.0,8.0,0.0,0.0,6.0,6.0,0.0,2.0,1.0,1.0,12,3,3,0.0,1.0,0.0,0.5,0.25,0.08000000000000002
C10594,Customer_595,45,Central,Standard,164271,69,0,46,62272.28,1353.7452173913043,4.0,19.75,0.0,2.0,6.0,4.0,1.0,1.0,1.0,0.0,4,1,1,0.16666666666666666,0.6666666666666666,0.5,0.0,0.25,0.24333333333333335
C10595,Customer_596,55,North,Standard,101253,40,0,51,77987.51,1529.166862745098,2.0,21.5,1.0,0.0,5.0,3.0,0.0,4.0,3.0,1.0,10,1,4,0.0,0.6,0.0,0.25,0.1,0.0825
C10596,Customer_597,61,South,Premium,61191,69,0,53,122904.87,2318.959811320755,1.0,20.0,0.0,0.0,8.0,6.0,0.0,4.0,3.0,1.0,6,0,0,0.0,0.75,0.0,0.25,0.0,0.0675
C10597,Customer_598,50,Central,Standard,35211,96,0,47,80728.44,1717.6263829787235,3.0,19.666666666666668,0.0,1.0,5.0,1.0,1.0,2.0,2.0,0.0,13,3,4,0.2,0.2,0.3333333333333333,0.0,0.23076923076923078,0.146
C10598,Customer_599,37,Central,Standard,136086,63,0,62,148715.26,2398.6332258064517,2.0,22.5,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,11,2,1,0.5,0.5,0.0,0.0,0.18181818181818182,0.11000000000000001
C10599,Customer_600,69,East,Premium,219141,3,1,51,100965.45,1979.714705882353,7.0,16.142857142857142,0.0,1.0,8.0,6.0,2.0,2.0,1.0,1.0,10,1,2,0.25,0.75,0.14285714285714285,0.5,0.1,0.26357142857142857
C10600,Customer_601,40,South,Standard,244968,96,0,60,107348.91,1789.1485,3.0,22.0,1.0,0.0,6.0,4.0,2.0,3.0,3.0,0.0,11,0,3,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.13166666666666668
C10601,Customer_602,68,East,Premium,212818,47,0,49,80024.01,1633.1430612244897,3.0,22.333333333333332,0.0,2.0,2.0,1.0,0.0,3.0,1.0,0.0,6,3,1,0.0,0.5,0.6666666666666666,0.0,0.5,0.155
C10602,Customer_603,45,South,Standard,177614,98,1,46,98278.85,2136.496739130435,5.0,6.4,2.0,2.0,6.0,2.0,1.0,2.0,2.0,0.0,9,2,2,0.16666666666666666,0.3333333333333333,0.4,0.0,0.2222222222222222,0.20233333333333334
C10603,Customer_604,42,East,Premium,187384,30,1,47,83328.26,1772.9417021276595,1.0,22.0,0.0,0.0,6.0,3.0,1.0,3.0,1.0,2.0,12,1,4,0.16666666666666666,0.5,0.0,0.6666666666666666,0.08333333333333333,0.14166666666666666
C10604,Customer_605,33,Central,Standard,201314,23,1,49,76757.63,1566.4822448979594,2.0,6.5,0.0,1.0,8.0,3.0,2.0,2.0,2.0,0.0,13,3,2,0.25,0.375,0.5,0.0,0.23076923076923078,0.165
C10605,Customer_606,39,Central,Standard,126971,112,0,62,125671.29,2026.9562903225806,6.0,15.5,0.0,3.0,1.0,0.0,0.0,2.0,0.0,1.0,11,6,2,0.0,0.0,0.5,0.5,0.5454545454545454,0.26
C10606,Customer_607,69,North,Business,118783,15,0,50,84980.08,1699.6016,2.0,9.0,0.0,0.0,6.0,4.0,1.0,3.0,0.0,2.0,13,0,3,0.16666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.0,0.15666666666666668
C10607,Customer_608,56,East,Premium,150681,29,0,48,92335.17,1923.649375,3.0,4.0,0.0,0.0,7.0,2.0,1.0,2.0,2.0,0.0,13,5,3,0.14285714285714285,0.2857142857142857,0.0,0.0,0.38461538461538464,0.09642857142857143
C10608,Customer_609,32,West,Standard,112893,102,0,43,77098.47,1792.9876744186047,5.0,13.6,0.0,2.0,8.0,4.0,3.0,3.0,3.0,0.0,8,1,2,0.375,0.5,0.4,0.0,0.125,0.259
C10609,Customer_610,61,North,Standard,211460,9,0,48,124744.59,2598.845625,1.0,20.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,7,1,0,0.0,0.5,1.0,0.0,0.14285714285714285,0.12
C10610,Customer_611,39,East,Premium,183763,24,1,45,83707.57,1860.1682222222223,4.0,18.25,1.0,0.0,4.0,1.0,0.0,2.0,2.0,0.0,3,0,1,0.0,0.25,0.0,0.0,0.0,0.13
C10611,Customer_612,32,East,Standard,102960,76,0,59,128301.67,2174.6045762711865,4.0,18.25,1.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,11,7,0,0.25,0.5,0.25,0.0,0.6363636363636364,0.16000000000000003
